Graduating Class,School ID,School Name,Type,Indicator,Value
2014,2456214,Three Rivers Middle College,Remediation,% Enrolled in Remediation,*
2015,2456214,Three Rivers Middle College,Remediation,% Enrolled in 16 Months,44.80%
2015,2456214,Three Rivers Middle College,Remediation,% Enrolled in Remediation,*
2016,2456214,Three Rivers Middle College,Remediation,% Enrolled in 16 Months,36.10%
2016,2456214,Three Rivers Middle College,Remediation,% Enrolled in Remediation,*
2010,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in 16 Months,*
2010,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in Remediation,*
2011,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in 16 Months,*
2011,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in Remediation,*
2012,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in 16 Months,37.50%
2012,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in Remediation,*
2013,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in 16 Months,54.20%
2013,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in Remediation,*
2014,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in 16 Months,42.40%
2014,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in Remediation,*
2015,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in 16 Months,53.60%
2015,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in Remediation,*
2016,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in 16 Months,41.90%
2016,2536014,Arts at Capitol Theater Magnet,Remediation,% Enrolled in Remediation,*
2010,2536114,Quinebaug Middle College,Remediation,% Enrolled in 16 Months,*
2010,2536114,Quinebaug Middle College,Remediation,% Enrolled in Remediation,*
2011,2536114,Quinebaug Middle College,Remediation,% Enrolled in 16 Months,*
2011,2536114,Quinebaug Middle College,Remediation,% Enrolled in Remediation,*
2012,2536114,Quinebaug Middle College,Remediation,% Enrolled in 16 Months,37.80%
2012,2536114,Quinebaug Middle College,Remediation,% Enrolled in Remediation,*
2013,2536114,Quinebaug Middle College,Remediation,% Enrolled in 16 Months,28.60%
2013,2536114,Quinebaug Middle College,Remediation,% Enrolled in Remediation,*
2014,2536114,Quinebaug Middle College,Remediation,% Enrolled in 16 Months,26.10%
2014,2536114,Quinebaug Middle College,Remediation,% Enrolled in Remediation,*
2015,2536114,Quinebaug Middle College,Remediation,% Enrolled in 16 Months,50.00%
2015,2536114,Quinebaug Middle College,Remediation,% Enrolled in Remediation,*
2016,2536114,Quinebaug Middle College,Remediation,% Enrolled in 16 Months,23.50%
2016,2536114,Quinebaug Middle College,Remediation,% Enrolled in Remediation,*
2010,2686113,Common Ground High School,Remediation,% Enrolled in 16 Months,41.40%
2010,2686113,Common Ground High School,Remediation,% Enrolled in Remediation,*
2011,2686113,Common Ground High School,Remediation,% Enrolled in 16 Months,43.20%
2011,2686113,Common Ground High School,Remediation,% Enrolled in Remediation,*
2012,2686113,Common Ground High School,Remediation,% Enrolled in 16 Months,43.30%
2012,2686113,Common Ground High School,Remediation,% Enrolled in Remediation,*
2013,2686113,Common Ground High School,Remediation,% Enrolled in 16 Months,37.10%
2013,2686113,Common Ground High School,Remediation,% Enrolled in Remediation,*
2014,2686113,Common Ground High School,Remediation,% Enrolled in 16 Months,37.90%
2014,2686113,Common Ground High School,Remediation,% Enrolled in Remediation,*
2015,2686113,Common Ground High School,Remediation,% Enrolled in 16 Months,50.00%
2015,2686113,Common Ground High School,Remediation,% Enrolled in Remediation,*
2016,2686113,Common Ground High School,Remediation,% Enrolled in 16 Months,70.00%
2016,2686113,Common Ground High School,Remediation,% Enrolled in Remediation,52.40%
2010,2696113,The Bridge Academy,Remediation,% Enrolled in 16 Months,29.00%
2010,2696113,The Bridge Academy,Remediation,% Enrolled in Remediation,*
2011,2696113,The Bridge Academy,Remediation,% Enrolled in 16 Months,37.90%
2011,2696113,The Bridge Academy,Remediation,% Enrolled in Remediation,*
2012,2696113,The Bridge Academy,Remediation,% Enrolled in 16 Months,33.30%
2012,2696113,The Bridge Academy,Remediation,% Enrolled in Remediation,*
2013,2696113,The Bridge Academy,Remediation,% Enrolled in 16 Months,54.50%
2013,2696113,The Bridge Academy,Remediation,% Enrolled in Remediation,*
2014,2696113,The Bridge Academy,Remediation,% Enrolled in 16 Months,65.60%
2014,2696113,The Bridge Academy,Remediation,% Enrolled in Remediation,66.70%
2015,2696113,The Bridge Academy,Remediation,% Enrolled in 16 Months,83.30%
2015,2696113,The Bridge Academy,Remediation,% Enrolled in Remediation,52.00%
2016,2696113,The Bridge Academy,Remediation,% Enrolled in 16 Months,65.60%
2016,2696113,The Bridge Academy,Remediation,% Enrolled in Remediation,85.70%
2010,2726113,Explorations,Remediation,% Enrolled in 16 Months,34.50%
2010,2726113,Explorations,Remediation,% Enrolled in Remediation,*
2011,2726113,Explorations,Remediation,% Enrolled in 16 Months,*
2011,2726113,Explorations,Remediation,% Enrolled in Remediation,*
2012,2726113,Explorations,Remediation,% Enrolled in 16 Months,*
2012,2726113,Explorations,Remediation,% Enrolled in Remediation,*
2013,2726113,Explorations,Remediation,% Enrolled in 16 Months,26.10%
2013,2726113,Explorations,Remediation,% Enrolled in Remediation,*
2014,2726113,Explorations,Remediation,% Enrolled in 16 Months,*
2012,2795113,Amistad Academy,Remediation,% Enrolled in Remediation,*
2013,2795113,Amistad Academy,Remediation,% Enrolled in 16 Months,23.80%
2013,2795113,Amistad Academy,Remediation,% Enrolled in Remediation,*
2014,2795113,Amistad Academy,Remediation,% Enrolled in 16 Months,26.10%
2014,2795113,Amistad Academy,Remediation,% Enrolled in Remediation,*
2015,2795113,Amistad Academy,Remediation,% Enrolled in 16 Months,50.00%
2015,2795113,Amistad Academy,Remediation,% Enrolled in Remediation,*
2016,2795113,Amistad Academy,Remediation,% Enrolled in 16 Months,66.70%
2016,2795113,Amistad Academy,Remediation,% Enrolled in Remediation,30.00%
2010,2826013,Stamford Academy,Remediation,% Enrolled in 16 Months,*
2010,2826013,Stamford Academy,Remediation,% Enrolled in Remediation,*
2011,2826013,Stamford Academy,Remediation,% Enrolled in 16 Months,*
2011,2826013,Stamford Academy,Remediation,% Enrolled in Remediation,*
2012,2826013,Stamford Academy,Remediation,% Enrolled in 16 Months,30.00%
2012,2826013,Stamford Academy,Remediation,% Enrolled in Remediation,*
2013,2826013,Stamford Academy,Remediation,% Enrolled in 16 Months,*
2013,2826013,Stamford Academy,Remediation,% Enrolled in Remediation,*
2014,2826013,Stamford Academy,Remediation,% Enrolled in 16 Months,24.00%
2014,2826013,Stamford Academy,Remediation,% Enrolled in Remediation,*
2015,2826013,Stamford Academy,Remediation,% Enrolled in 16 Months,21.40%
2015,2826013,Stamford Academy,Remediation,% Enrolled in Remediation,*
2016,2826013,Stamford Academy,Remediation,% Enrolled in 16 Months,42.90%
2016,2826013,Stamford Academy,Remediation,% Enrolled in Remediation,*
2010,2850113,Achievement First Bridgeport,Remediation,% Enrolled in 16 Months,*
2010,2850113,Achievement First Bridgeport,Remediation,% Enrolled in Remediation,*
2011,2850113,Achievement First Bridgeport,Remediation,% Enrolled in 16 Months,*
2011,2850113,Achievement First Bridgeport,Remediation,% Enrolled in Remediation,*
2012,2850113,Achievement First Bridgeport,Remediation,% Enrolled in 16 Months,*
2012,2850113,Achievement First Bridgeport,Remediation,% Enrolled in Remediation,*
2013,2850113,Achievement First Bridgeport,Remediation,% Enrolled in 16 Months,*
2013,2850113,Achievement First Bridgeport,Remediation,% Enrolled in Remediation,*
2014,2850113,Achievement First Bridgeport,Remediation,% Enrolled in 16 Months,*
2014,2850113,Achievement First Bridgeport,Remediation,% Enrolled in Remediation,*
2015,2850113,Achievement First Bridgeport,Remediation,% Enrolled in 16 Months,53.30%
2015,2850113,Achievement First Bridgeport,Remediation,% Enrolled in Remediation,*
2016,2850113,Achievement First Bridgeport,Remediation,% Enrolled in 16 Months,44.00%
2016,2850113,Achievement First Bridgeport,Remediation,% Enrolled in Remediation,*
2010,2880113,Achievement First Hartford,Remediation,% Enrolled in 16 Months,*
2010,2880113,Achievement First Hartford,Remediation,% Enrolled in Remediation,*
2011,2880113,Achievement First Hartford,Remediation,% Enrolled in 16 Months,*
2011,2880113,Achievement First Hartford,Remediation,% Enrolled in Remediation,*
2012,2880113,Achievement First Hartford,Remediation,% Enrolled in 16 Months,*
2012,2880113,Achievement First Hartford,Remediation,% Enrolled in Remediation,*
2013,2880113,Achievement First Hartford,Remediation,% Enrolled in 16 Months,*
2013,2880113,Achievement First Hartford,Remediation,% Enrolled in Remediation,*
2014,2880113,Achievement First Hartford,Remediation,% Enrolled in 16 Months,*
2014,2880113,Achievement First Hartford,Remediation,% Enrolled in Remediation,*
2015,2880113,Achievement First Hartford,Remediation,% Enrolled in 16 Months,
2015,2880113,Achievement First Hartford,Remediation,% Enrolled in Remediation,
2016,2880113,Achievement First Hartford,Remediation,% Enrolled in 16 Months,45.20%
2016,2880113,Achievement First Hartford,Remediation,% Enrolled in Remediation,*
2010,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in 16 Months,41.20%
2010,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in Remediation,82.80%
2011,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in 16 Months,44.80%
2011,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in Remediation,57.30%
2012,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in 16 Months,45.60%
2012,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in Remediation,80.90%
2013,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in 16 Months,52.90%
2013,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in Remediation,83.00%
2014,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in 16 Months,41.90%
2014,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in Remediation,77.80%
2015,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in 16 Months,50.00%
2015,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in Remediation,73.10%
2016,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in 16 Months,49.20%
2016,9001116,Bullard-Havens Technical HS,Remediation,% Enrolled in Remediation,62.60%
2010,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in 16 Months,38.10%
2010,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in Remediation,75.50%
2011,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in 16 Months,43.70%
2011,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in Remediation,57.60%
2012,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in 16 Months,35.00%
2012,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in Remediation,61.80%
2013,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in 16 Months,30.10%
2013,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in Remediation,37.20%
2014,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in 16 Months,38.10%
2014,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in Remediation,52.80%
2015,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in 16 Months,39.60%
2015,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in Remediation,49.10%
2016,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in 16 Months,42.40%
2016,9001216,Henry Abbott Technical HS,Remediation,% Enrolled in Remediation,52.50%
2010,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in 16 Months,24.60%
2010,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in Remediation,67.70%
2011,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in 16 Months,27.80%
2011,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in Remediation,53.10%
2012,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in 16 Months,24.60%
2012,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in Remediation,67.70%
2013,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in 16 Months,29.20%
2013,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in Remediation,60.60%
2014,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in 16 Months,20.60%
2014,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in Remediation,40.90%
2015,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in 16 Months,26.30%
2015,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in Remediation,50.00%
2016,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in 16 Months,24.20%
2016,9001316,H. H. Ellis Technical High School,Remediation,% Enrolled in Remediation,44.80%
2010,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in 16 Months,34.50%
2010,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in Remediation,82.80%
2011,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in 16 Months,38.00%
2011,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in Remediation,81.60%
2012,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in 16 Months,40.90%
2012,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in Remediation,83.00%
2013,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in 16 Months,32.00%
2013,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in Remediation,87.50%
2014,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in 16 Months,31.40%
2014,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in Remediation,84.80%
2015,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in 16 Months,40.00%
2015,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in Remediation,75.00%
2016,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in 16 Months,26.20%
2016,9001416,Eli Whitney Technical High School,Remediation,% Enrolled in Remediation,81.50%
2010,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in 16 Months,44.00%
2010,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in Remediation,78.00%
2011,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in 16 Months,44.30%
2011,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in Remediation,87.10%
2012,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in 16 Months,42.90%
2012,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in Remediation,79.10%
2013,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in 16 Months,33.60%
2013,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in Remediation,72.50%
2014,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in 16 Months,47.20%
2014,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in Remediation,78.60%
2015,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in 16 Months,33.90%
2015,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in Remediation,68.30%
2016,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in 16 Months,39.20%
2016,9001516,A. I. Prince Technical High School,Remediation,% Enrolled in Remediation,68.10%
2010,9001616,Howell Cheney Technical HS,Remediation,% Enrolled in 16 Months,33.90%
2010,9001616,Howell Cheney Technical HS,Remediation,% Enrolled in Remediation,39.50%
2011,9001616,Howell Cheney Technical HS,Remediation,% Enrolled in 16 Months,31.60%
2011,9001616,Howell Cheney Technical HS,Remediation,% Enrolled in Remediation,38.10%
2012,9001616,Howell Cheney Technical HS,Remediation,% Enrolled in 16 Months,29.30%
2012,9001616,Howell Cheney Technical HS,Remediation,% Enrolled in Remediation,65.90%
2013,9001616,Howell Cheney Technical HS,Remediation,% Enrolled in 16 Months,39.40%
